Environment,Model,Iteration,Tokens_Per_Second,Time_To_First_Token_S,Generation_Time_S,Prompt_Tokens,Generation_Tokens
vm,Mistral-7B-Instruct-v0.3-4bit,56,23.31623563337602,0.2594367910000983,,,
exec,Mistral-7B-Instruct-v0.3-4bit,57,24.55173708876059,0.21213991700005863,,,
vm,Mistral-7B-Instruct-v0.3-4bit,57,23.342922713580595,0.25291116600010355,,,
exec,Mistral-7B-Instruct-v0.3-4bit,58,24.562432302681266,0.2123267079996367,,,
vm,Mistral-7B-Instruct-v0.3-4bit,58,23.39114298411436,0.25025525000000926,,,
exec,Mistral-7B-Instruct-v0.3-4bit,59,24.560068374846644,0.21255066599997008,,,
vm,Mistral-7B-Instruct-v0.3-4bit,59,23.395989663197714,0.2529410000001917,,,
exec,Mistral-7B-Instruct-v0.3-4bit,60,24.56123319634685,0.21251687500034677,,,
vm,Mistral-7B-Instruct-v0.3-4bit,60,23.35437638273484,0.25587358399980076,,,
exec,Mistral-7B-Instruct-v0.3-4bit,61,24.55947137752441,0.21230454100032148,,,
vm,Mistral-7B-Instruct-v0.3-4bit,61,23.268638602741955,0.2594109169999683,,,
exec,Mistral-7B-Instruct-v0.3-4bit,62,24.559071531015917,0.21240750000015396,,,
vm,Mistral-7B-Instruct-v0.3-4bit,62,23.373512351457784,0.25444212499996866,,,
exec,Mistral-7B-Instruct-v0.3-4bit,63,24.538968634272162,0.21248883399994156,,,
vm,Mistral-7B-Instruct-v0.3-4bit,63,23.313201727047513,0.25406504200009294,,,
exec,Mistral-7B-Instruct-v0.3-4bit,64,24.557533225379323,0.21232633399995393,,,
vm,Mistral-7B-Instruct-v0.3-4bit,64,23.26112851700443,0.25416579200009437,,,
exec,Mistral-7B-Instruct-v0.3-4bit,65,24.561001381623207,0.21243133300004047,,,
vm,Mistral-7B-Instruct-v0.3-4bit,65,23.430632428579077,0.23334966599986728,,,
exec,Mistral-7B-Instruct-v0.3-4bit,66,24.5599847286789,0.21186749999969834,,,
vm,Mistral-7B-Instruct-v0.3-4bit,66,23.40092489784439,0.2579751660000511,,,
exec,Mistral-7B-Instruct-v0.3-4bit,67,24.55769714910145,0.21240441600002669,,,
vm,Mistral-7B-Instruct-v0.3-4bit,67,23.33149294030916,0.2547487500000898,,,
exec,Mistral-7B-Instruct-v0.3-4bit,68,24.56271235862111,0.2123621250002543,,,
vm,Mistral-7B-Instruct-v0.3-4bit,68,23.422233518570916,0.2577005419998386,,,
exec,Mistral-7B-Instruct-v0.3-4bit,69,24.561587358784134,0.21218087499983085,,,
vm,Mistral-7B-Instruct-v0.3-4bit,69,23.365228086610735,0.25227241699985825,,,
exec,Mistral-7B-Instruct-v0.3-4bit,70,24.550508223720144,0.21227879199977906,,,
vm,Mistral-7B-Instruct-v0.3-4bit,70,23.375729590329094,0.2502450420001878,,,
exec,Mistral-7B-Instruct-v0.3-4bit,71,24.561307915258965,0.21240070900012142,,,
vm,Mistral-7B-Instruct-v0.3-4bit,71,23.38232794936507,0.251670500000273,,,
exec,Mistral-7B-Instruct-v0.3-4bit,72,24.5604113112438,0.2123196249999637,,,
vm,Mistral-7B-Instruct-v0.3-4bit,72,23.337220832385604,0.25537295799995263,,,
exec,Mistral-7B-Instruct-v0.3-4bit,73,24.558476643595604,0.21294508300024972,,,
vm,Mistral-7B-Instruct-v0.3-4bit,73,23.277139435462544,0.2563916250001057,,,
exec,Mistral-7B-Instruct-v0.3-4bit,74,24.53027654494626,0.21270245899995643,,,
vm,Mistral-7B-Instruct-v0.3-4bit,74,23.398502733466554,0.256281499999659,,,
exec,Mistral-7B-Instruct-v0.3-4bit,75,24.558123946686614,0.2124457079999047,,,
vm,Mistral-7B-Instruct-v0.3-4bit,75,23.337260809270834,0.26018216700003904,,,
exec,Mistral-7B-Instruct-v0.3-4bit,76,24.55809184806609,0.2122258750000583,,,
vm,Mistral-7B-Instruct-v0.3-4bit,76,23.346055552300896,0.2571459170003436,,,
exec,Mistral-7B-Instruct-v0.3-4bit,77,24.558153491625006,0.21220179200008715,,,
vm,Mistral-7B-Instruct-v0.3-4bit,77,23.407093565422755,0.2566467499996179,,,
exec,Mistral-7B-Instruct-v0.3-4bit,78,24.559300265243213,0.21220970900003522,,,
vm,Mistral-7B-Instruct-v0.3-4bit,78,23.307670592275983,0.25999766700033433,,,
exec,Mistral-7B-Instruct-v0.3-4bit,79,24.55634902725415,0.21240291699996305,,,
vm,Mistral-7B-Instruct-v0.3-4bit,79,23.3972306712772,0.25576341700025296,,,
exec,Mistral-7B-Instruct-v0.3-4bit,80,24.546140307607722,0.2123060419999092,,,
vm,Mistral-7B-Instruct-v0.3-4bit,80,23.36945815090109,0.2520218750000822,,,
exec,Mistral-7B-Instruct-v0.3-4bit,81,24.550883464965622,0.21239520800008904,,,
vm,Mistral-7B-Instruct-v0.3-4bit,81,23.37989192987432,0.25191862500014395,,,
exec,Mistral-7B-Instruct-v0.3-4bit,82,24.55554238553548,0.21228816600023492,,,
vm,Mistral-7B-Instruct-v0.3-4bit,82,23.38006524151984,0.2517877499999486,,,
exec,Mistral-7B-Instruct-v0.3-4bit,83,24.559985317733556,0.2122172499998669,,,
vm,Mistral-7B-Instruct-v0.3-4bit,83,23.267361237542275,0.2545511660000557,,,
exec,Mistral-7B-Instruct-v0.3-4bit,84,24.552166328267806,0.21219891700002336,,,
vm,Mistral-7B-Instruct-v0.3-4bit,84,23.306961136869763,0.25362341700019897,,,
exec,Mistral-7B-Instruct-v0.3-4bit,85,24.557948730473555,0.21244579099993643,,,
vm,Mistral-7B-Instruct-v0.3-4bit,85,23.353060563352486,0.2553043749999233,,,
exec,Mistral-7B-Instruct-v0.3-4bit,86,24.545482797601625,0.212431166999977,,,
vm,Mistral-7B-Instruct-v0.3-4bit,86,23.345681819553747,0.2538829589998386,,,
exec,Mistral-7B-Instruct-v0.3-4bit,87,24.554357986092118,0.21265970800004652,,,
vm,Mistral-7B-Instruct-v0.3-4bit,87,23.272142824595306,0.25269687499985594,,,
exec,Mistral-7B-Instruct-v0.3-4bit,88,24.56187240319764,0.21261325000023135,,,
vm,Mistral-7B-Instruct-v0.3-4bit,88,23.418866053246266,0.25320845799978997,,,
exec,Mistral-7B-Instruct-v0.3-4bit,89,24.559578876133926,0.21217979199991532,,,
vm,Mistral-7B-Instruct-v0.3-4bit,89,23.283134304598576,0.2617204580001271,,,
exec,Mistral-7B-Instruct-v0.3-4bit,90,24.553579341773442,0.21267437500000597,,,
vm,Mistral-7B-Instruct-v0.3-4bit,90,23.354552245883248,0.2548685829997339,,,
exec,Mistral-7B-Instruct-v0.3-4bit,91,24.55681297541887,0.21256483299976026,,,
vm,Mistral-7B-Instruct-v0.3-4bit,91,23.36345340315474,0.23610025000016321,,,
exec,Mistral-7B-Instruct-v0.3-4bit,92,24.533845260126434,0.21259133300009125,,,
vm,Mistral-7B-Instruct-v0.3-4bit,92,23.326963523234962,0.25689245800003846,,,
exec,Mistral-7B-Instruct-v0.3-4bit,93,24.552431531714824,0.21232129200006966,,,
vm,Mistral-7B-Instruct-v0.3-4bit,93,23.36456692394091,0.2562710829997741,,,
exec,Mistral-7B-Instruct-v0.3-4bit,94,24.56366893993797,0.2123004159998345,,,
vm,Mistral-7B-Instruct-v0.3-4bit,94,23.27624392595262,0.2524724579998292,,,
exec,Mistral-7B-Instruct-v0.3-4bit,95,24.55982234835199,0.21231208299968785,,,
vm,Mistral-7B-Instruct-v0.3-4bit,95,23.42729167061516,0.2506196250001267,,,
exec,Mistral-7B-Instruct-v0.3-4bit,96,24.554007173778523,0.2124386659997981,,,
vm,Mistral-7B-Instruct-v0.3-4bit,96,23.390130577802463,0.2528722500001095,,,
exec,Mistral-7B-Instruct-v0.3-4bit,97,24.553596709861083,0.2126292499997362,,,
vm,Mistral-7B-Instruct-v0.3-4bit,97,23.310900017978955,0.25656537499980914,,,
exec,Mistral-7B-Instruct-v0.3-4bit,98,24.556513229611948,0.21219395800017082,,,
vm,Mistral-7B-Instruct-v0.3-4bit,98,23.35877569356987,0.2596592919999239,,,
exec,Mistral-7B-Instruct-v0.3-4bit,99,24.548284495054027,0.2122669999998834,,,
vm,Mistral-7B-Instruct-v0.3-4bit,99,23.392057781026384,0.25349645799997234,,,
exec,Mistral-7B-Instruct-v0.3-4bit,100,24.557264969439505,0.21259395800007042,,,
vm,Mistral-7B-Instruct-v0.3-4bit,100,23.359117428569267,0.2636560000000827,,,
exec,Mistral-7B-Instruct-v0.3-4bit,101,24.55734790921302,0.21224125000026106,,,
vm,Mistral-7B-Instruct-v0.3-4bit,101,23.359075688674643,0.25563516700003674,,,
exec,Mistral-7B-Instruct-v0.3-4bit,102,24.551882686422697,0.21159212499969726,,,
vm,Mistral-7B-Instruct-v0.3-4bit,102,23.244372133023273,0.25967508299982,,,
exec,Mistral-7B-Instruct-v0.3-4bit,103,24.557419169834127,0.21262337500002104,,,
vm,Mistral-7B-Instruct-v0.3-4bit,103,23.37997822985753,0.25818024999989575,,,
exec,Mistral-7B-Instruct-v0.3-4bit,104,24.526985174719304,0.21269083399965893,,,
vm,Mistral-7B-Instruct-v0.3-4bit,104,23.384138519859942,0.25234233299988773,,,
exec,Mistral-7B-Instruct-v0.3-4bit,105,24.554282228455097,0.21341879200008407,,,
vm,Mistral-7B-Instruct-v0.3-4bit,105,23.281217244801592,0.2549292090002382,,,
exec,Mistral-7B-Instruct-v0.3-4bit,106,24.57946530976375,0.2121774170000208,,,
vm,Mistral-7B-Instruct-v0.3-4bit,106,23.472642794088795,0.2293955410000308,,,
exec,Mistral-7B-Instruct-v0.3-4bit,107,24.570110838486716,0.21233687500034648,,,
vm,Mistral-7B-Instruct-v0.3-4bit,107,23.282832197580635,0.25230066700032694,,,
exec,Mistral-7B-Instruct-v0.3-4bit,108,24.57584379593688,0.21251495899969086,,,
vm,Mistral-7B-Instruct-v0.3-4bit,108,23.31979651605006,0.2540850830000636,,,
exec,Mistral-7B-Instruct-v0.3-4bit,109,24.566380688139873,0.21248500000001513,,,
vm,Mistral-7B-Instruct-v0.3-4bit,109,23.346845103188016,0.25384137499986537,,,
exec,Mistral-7B-Instruct-v0.3-4bit,110,24.573620584679105,0.21243808300005185,,,
vm,Mistral-7B-Instruct-v0.3-4bit,110,23.215147112675716,0.25287229200012007,,,
exec,Mistral-7B-Instruct-v0.3-4bit,111,24.57925734228657,0.2128270410003097,,,
vm,Mistral-7B-Instruct-v0.3-4bit,111,23.371843276224674,0.2581454169999233,,,
exec,Mistral-7B-Instruct-v0.3-4bit,112,24.577855628887335,0.21250466599985884,,,
vm,Mistral-7B-Instruct-v0.3-4bit,112,23.34510106530839,0.2556848330000321,,,
exec,Mistral-7B-Instruct-v0.3-4bit,113,24.57390473137349,0.21239262500012046,,,
vm,Mistral-7B-Instruct-v0.3-4bit,113,23.318531847877605,0.2559442499996294,,,
exec,Mistral-7B-Instruct-v0.3-4bit,114,24.57622128429661,0.2125621250002041,,,
vm,Mistral-7B-Instruct-v0.3-4bit,114,23.39421662980652,0.25169658300001174,,,
exec,Mistral-7B-Instruct-v0.3-4bit,115,24.562940375861317,0.21262420899984136,,,
vm,Mistral-7B-Instruct-v0.3-4bit,115,23.37902692608687,0.255140124999798,,,
exec,Mistral-7B-Instruct-v0.3-4bit,116,24.569787969796327,0.21235783399970387,,,
vm,Mistral-7B-Instruct-v0.3-4bit,116,23.2896125064492,0.25899295799990796,,,
exec,Mistral-7B-Instruct-v0.3-4bit,117,24.572916493719617,0.21253583299994716,,,
vm,Mistral-7B-Instruct-v0.3-4bit,117,23.35636322447495,0.2422143750000032,,,
exec,Mistral-7B-Instruct-v0.3-4bit,118,24.575794937993805,0.21251600000005055,,,
vm,Mistral-7B-Instruct-v0.3-4bit,118,23.36425701508701,0.25453537500015955,,,
exec,Mistral-7B-Instruct-v0.3-4bit,119,24.570478621113214,0.21233749999964857,,,
vm,Mistral-7B-Instruct-v0.3-4bit,119,23.316241294950576,0.2617970839996815,,,
exec,Mistral-7B-Instruct-v0.3-4bit,120,24.578954490218017,0.21264941600020393,,,
vm,Mistral-7B-Instruct-v0.3-4bit,120,23.254726792898566,0.25241700000015044,,,
exec,Mistral-7B-Instruct-v0.3-4bit,121,24.55405829785904,0.21255954099979135,,,
vm,Mistral-7B-Instruct-v0.3-4bit,121,23.24932101879237,0.2535982919998787,,,
exec,Mistral-7B-Instruct-v0.3-4bit,122,24.5679349373763,0.21259404200009158,,,
vm,Mistral-7B-Instruct-v0.3-4bit,122,23.42579478919492,0.25288866599976245,,,
exec,Mistral-7B-Instruct-v0.3-4bit,123,24.57626473395071,0.21240287500040722,,,
vm,Mistral-7B-Instruct-v0.3-4bit,123,23.392841896177035,0.2520643329999075,,,
exec,Mistral-7B-Instruct-v0.3-4bit,124,24.580998200275957,0.2124616250002873,,,
vm,Mistral-7B-Instruct-v0.3-4bit,124,23.21753874410974,0.2554716670001653,,,
exec,Mistral-7B-Instruct-v0.3-4bit,125,24.569880233298132,0.21247495799980243,,,
vm,Mistral-7B-Instruct-v0.3-4bit,125,23.278162899408784,0.25657029200010584,,,
exec,Mistral-7B-Instruct-v0.3-4bit,126,24.57575237471821,0.21252245800042147,,,
vm,Mistral-7B-Instruct-v0.3-4bit,126,23.280039850699712,0.25416358299980857,,,
exec,Mistral-7B-Instruct-v0.3-4bit,127,24.5706435006478,0.21253075000004173,,,
vm,Mistral-7B-Instruct-v0.3-4bit,127,23.30162013568029,0.2569377499999064,,,
exec,Mistral-7B-Instruct-v0.3-4bit,128,24.562279903442096,0.2124024580002697,,,
vm,Mistral-7B-Instruct-v0.3-4bit,128,23.33388831072592,0.25974304199962717,,,
exec,Mistral-7B-Instruct-v0.3-4bit,129,24.568705647995557,0.21238729199967565,,,
vm,Mistral-7B-Instruct-v0.3-4bit,129,23.288301678033665,0.255173042000024,,,
exec,Mistral-7B-Instruct-v0.3-4bit,130,24.563627399133928,0.2124721249997492,,,
vm,Mistral-7B-Instruct-v0.3-4bit,130,23.34837583425621,0.2571729999999661,,,
exec,Mistral-7B-Instruct-v0.3-4bit,131,24.569491934698632,0.21273495800005549,,,
vm,Mistral-7B-Instruct-v0.3-4bit,131,23.351534811501494,0.25633174999984476,,,
exec,Mistral-7B-Instruct-v0.3-4bit,132,24.56279150781468,0.21267645800026003,,,
vm,Mistral-7B-Instruct-v0.3-4bit,132,23.411319802227865,0.23680583299983482,,,
exec,Mistral-7B-Instruct-v0.3-4bit,133,24.524883862875377,0.2122341670001333,,,
vm,Mistral-7B-Instruct-v0.3-4bit,133,23.41643482091877,0.2511697079999067,,,
exec,Mistral-7B-Instruct-v0.3-4bit,134,24.567413591466327,0.21261820800009446,,,
vm,Mistral-7B-Instruct-v0.3-4bit,134,23.273102287034536,0.2538966249999248,,,
exec,Mistral-7B-Instruct-v0.3-4bit,135,24.569748964467806,0.2125115420003567,,,
vm,Mistral-7B-Instruct-v0.3-4bit,135,23.19673879687837,0.25331516699998247,,,
exec,Mistral-7B-Instruct-v0.3-4bit,136,24.559461658518448,0.21253658300020106,,,
vm,Mistral-7B-Instruct-v0.3-4bit,136,23.433872785054593,0.25179887499962206,,,
exec,Mistral-7B-Instruct-v0.3-4bit,137,24.56879750959728,0.21198045799974352,,,
vm,Mistral-7B-Instruct-v0.3-4bit,137,23.321683637942062,0.25802375000012034,,,
exec,Mistral-7B-Instruct-v0.3-4bit,138,24.562368181980023,0.21246595799993884,,,
vm,Mistral-7B-Instruct-v0.3-4bit,138,23.342296334418496,0.2552197919999344,,,
exec,Mistral-7B-Instruct-v0.3-4bit,139,24.552964802840815,0.21299575000011828,,,
vm,Mistral-7B-Instruct-v0.3-4bit,139,23.34155772390294,0.2581468329999552,,,
exec,Mistral-7B-Instruct-v0.3-4bit,140,24.560586072480447,0.21262149999984103,,,
vm,Mistral-7B-Instruct-v0.3-4bit,140,23.318823286632043,0.2552400829999897,,,
exec,Mistral-7B-Instruct-v0.3-4bit,141,24.558037957913335,0.212699290999808,,,
vm,Mistral-7B-Instruct-v0.3-4bit,141,23.3637433005191,0.25833245799958604,,,
exec,Mistral-7B-Instruct-v0.3-4bit,142,24.558438458697452,0.21241145799967853,,,
vm,Mistral-7B-Instruct-v0.3-4bit,142,23.375961095278626,0.2526569589999781,,,
exec,Mistral-7B-Instruct-v0.3-4bit,143,24.5664123204384,0.21245962499961024,,,
vm,Mistral-7B-Instruct-v0.3-4bit,143,23.278366281312774,0.2567755000000034,,,
exec,Mistral-7B-Instruct-v0.3-4bit,144,24.551458361436023,0.21227550000003248,,,
vm,Mistral-7B-Instruct-v0.3-4bit,144,23.396322868021393,0.25768166600028053,,,
exec,Mistral-7B-Instruct-v0.3-4bit,145,24.55361093875888,0.2124678329996641,,,
vm,Mistral-7B-Instruct-v0.3-4bit,145,23.371437068353643,0.2581413750003776,,,
exec,Mistral-7B-Instruct-v0.3-4bit,146,24.565170395500452,0.21262320799996814,,,
vm,Mistral-7B-Instruct-v0.3-4bit,146,23.356661559373418,0.2574254579999433,,,
exec,Mistral-7B-Instruct-v0.3-4bit,147,24.559440747956522,0.21280854199994792,,,
vm,Mistral-7B-Instruct-v0.3-4bit,147,23.38340206473753,0.25207941700000447,,,
exec,Mistral-7B-Instruct-v0.3-4bit,148,24.559963423736647,0.21247695900001418,,,
vm,Mistral-7B-Instruct-v0.3-4bit,148,23.32188990569597,0.2513615830002891,,,
exec,Mistral-7B-Instruct-v0.3-4bit,149,24.56694069416319,0.2124727499999608,,,
vm,Mistral-7B-Instruct-v0.3-4bit,149,23.302482337410407,0.2580571659996167,,,
exec,Mistral-7B-Instruct-v0.3-4bit,150,24.536294387755564,0.21226637499967183,,,
vm,Mistral-7B-Instruct-v0.3-4bit,150,23.327294586256194,0.2586110000002009,,,
exec,Mistral-7B-Instruct-v0.3-4bit,151,24.56173454379038,0.21268100000042978,,,
vm,Mistral-7B-Instruct-v0.3-4bit,151,23.29528363843987,0.25592362499992305,,,
exec,Mistral-7B-Instruct-v0.3-4bit,152,24.563052519474084,0.21242337500007125,,,
vm,Mistral-7B-Instruct-v0.3-4bit,152,23.3642578147277,0.258681875000093,,,
exec,Mistral-7B-Instruct-v0.3-4bit,153,24.554763272779322,0.21236016700004257,,,
vm,Mistral-7B-Instruct-v0.3-4bit,153,23.436856376918907,0.2579209999998966,,,
exec,Mistral-7B-Instruct-v0.3-4bit,154,24.562578515061837,0.21222537499988903,,,
vm,Mistral-7B-Instruct-v0.3-4bit,154,23.310729502613416,0.2547087080001802,,,
exec,Mistral-7B-Instruct-v0.3-4bit,155,24.565261933655986,0.21165158400026485,,,
vm,Mistral-7B-Instruct-v0.3-4bit,155,23.408032261962738,0.25845637500015073,,,
exec,Mistral-7B-Instruct-v0.3-4bit,156,24.556681848535845,0.212267625000095,,,
vm,Mistral-7B-Instruct-v0.3-4bit,156,23.384077910803487,0.25808462499981033,,,
exec,Mistral-7B-Instruct-v0.3-4bit,157,24.55480036755495,0.2125778330000685,,,
vm,Mistral-7B-Instruct-v0.3-4bit,157,23.362198563474156,0.2577742500002387,,,
exec,Mistral-7B-Instruct-v0.3-4bit,158,24.550706487337226,0.2126744580000377,,,
vm,Mistral-7B-Instruct-v0.3-4bit,158,23.393716471460245,0.23460770900010175,,,
exec,Mistral-7B-Instruct-v0.3-4bit,159,24.54043943240596,0.21204816600038612,,,
vm,Mistral-7B-Instruct-v0.3-4bit,159,23.32148118107876,0.2542675419999796,,,
exec,Mistral-7B-Instruct-v0.3-4bit,160,24.54800682770244,0.21279187499976615,,,
vm,Mistral-7B-Instruct-v0.3-4bit,160,23.34340979124468,0.25109554099981324,,,
exec,Mistral-7B-Instruct-v0.3-4bit,161,24.555217640867866,0.21282462499993926,,,
vm,Mistral-7B-Instruct-v0.3-4bit,161,23.387964558005947,0.25258149999990565,,,
exec,Mistral-7B-Instruct-v0.3-4bit,162,24.506185406666468,0.2124496670003282,,,
vm,Mistral-7B-Instruct-v0.3-4bit,162,23.386419287072414,0.2537945409999338,,,
exec,Mistral-7B-Instruct-v0.3-4bit,163,24.547684638531816,0.2125804170000265,,,
vm,Mistral-7B-Instruct-v0.3-4bit,163,23.23785201005631,0.2571182090000548,,,
exec,Mistral-7B-Instruct-v0.3-4bit,164,24.545194111531067,0.21244791699973575,,,
vm,Mistral-7B-Instruct-v0.3-4bit,164,23.39742909937401,0.25618004200032374,,,
exec,Mistral-7B-Instruct-v0.3-4bit,165,24.539066937446325,0.21270841700015808,,,
vm,Mistral-7B-Instruct-v0.3-4bit,165,23.193197360416132,0.2558862079999926,,,
exec,Mistral-7B-Instruct-v0.3-4bit,166,24.538231637240973,0.21262066700001014,,,
vm,Mistral-7B-Instruct-v0.3-4bit,166,23.449620819746475,0.2535608749999483,,,
exec,Mistral-7B-Instruct-v0.3-4bit,167,24.542948797014116,0.212564833000215,,,
vm,Mistral-7B-Instruct-v0.3-4bit,167,23.405393652684968,0.255444959000215,,,
exec,Mistral-7B-Instruct-v0.3-4bit,168,24.51465306208335,0.21272141600002215,,,
vm,Mistral-7B-Instruct-v0.3-4bit,168,23.342967943964418,0.25875987500012343,,,
exec,Mistral-7B-Instruct-v0.3-4bit,169,24.537937535722893,0.21319754200021634,,,
vm,Mistral-7B-Instruct-v0.3-4bit,169,23.344567347680844,0.2613774999999805,,,
exec,Mistral-7B-Instruct-v0.3-4bit,170,24.543957079410923,0.21237779100010812,,,
vm,Mistral-7B-Instruct-v0.3-4bit,170,23.413282796616112,0.25343225000005987,,,
exec,Mistral-7B-Instruct-v0.3-4bit,171,24.529112993762524,0.2124198750002506,,,
vm,Mistral-7B-Instruct-v0.3-4bit,171,23.30654719147901,0.2602293749996534,,,
exec,Mistral-7B-Instruct-v0.3-4bit,172,24.532465862068694,0.21253908400012733,,,
vm,Mistral-7B-Instruct-v0.3-4bit,172,23.345516913587097,0.25538637499994365,,,
exec,Mistral-7B-Instruct-v0.3-4bit,173,24.521784786016106,0.21226737500001036,,,
vm,Mistral-7B-Instruct-v0.3-4bit,173,23.294505252745825,0.2516875000001164,,,
exec,Mistral-7B-Instruct-v0.3-4bit,174,24.527387600762168,0.21265745799973956,,,
vm,Mistral-7B-Instruct-v0.3-4bit,174,23.328403244977505,0.26016137499982506,,,
exec,Mistral-7B-Instruct-v0.3-4bit,175,24.53331007779939,0.21272187500017026,,,
vm,Mistral-7B-Instruct-v0.3-4bit,175,23.358399511663222,0.2576201659999242,,,
exec,Mistral-7B-Instruct-v0.3-4bit,176,24.528682797277973,0.21250199999985853,,,
vm,Mistral-7B-Instruct-v0.3-4bit,176,23.270767857149004,0.2567779169999085,,,
exec,Mistral-7B-Instruct-v0.3-4bit,177,24.5296498521595,0.21256141699996078,,,
vm,Mistral-7B-Instruct-v0.3-4bit,177,23.41754018740002,0.2577440840000236,,,
exec,Mistral-7B-Instruct-v0.3-4bit,178,24.52495454519299,0.21275933300012184,,,
vm,Mistral-7B-Instruct-v0.3-4bit,178,23.331852484048355,0.25973229200008063,,,
exec,Mistral-7B-Instruct-v0.3-4bit,179,24.496442707830585,0.21273870799996075,,,
vm,Mistral-7B-Instruct-v0.3-4bit,179,23.364073278137255,0.2589920410000559,,,
exec,Mistral-7B-Instruct-v0.3-4bit,180,24.525695737883012,0.2126670410002589,,,
vm,Mistral-7B-Instruct-v0.3-4bit,180,23.317240945566983,0.25505183299992495,,,
exec,Mistral-7B-Instruct-v0.3-4bit,181,24.527514598586837,0.21270229199990354,,,
vm,Mistral-7B-Instruct-v0.3-4bit,181,23.400421868729115,0.25796695799999725,,,
exec,Mistral-7B-Instruct-v0.3-4bit,182,24.52661850030729,0.21221508300004643,,,
vm,Mistral-7B-Instruct-v0.3-4bit,182,23.305021411658657,0.2604051250000339,,,
exec,Mistral-7B-Instruct-v0.3-4bit,183,24.527005736313228,0.2126647499999308,,,
vm,Mistral-7B-Instruct-v0.3-4bit,183,23.26378974768417,0.2543969590001325,,,
exec,Mistral-7B-Instruct-v0.3-4bit,184,24.52782284203475,0.21254983299968444,,,
vm,Mistral-7B-Instruct-v0.3-4bit,184,23.373314330950567,0.2380037920001996,,,
exec,Mistral-7B-Instruct-v0.3-4bit,185,24.51658591650787,0.21261487499987197,,,
vm,Mistral-7B-Instruct-v0.3-4bit,185,23.396534287826828,0.2519817500001409,,,
exec,Mistral-7B-Instruct-v0.3-4bit,186,24.535561078654187,0.2125590830000874,,,
vm,Mistral-7B-Instruct-v0.3-4bit,186,23.33920173887631,0.25686229199982336,,,
exec,Mistral-7B-Instruct-v0.3-4bit,187,24.523261256058397,0.21245912499989572,,,
vm,Mistral-7B-Instruct-v0.3-4bit,187,23.25981956995221,0.25908279199984463,,,
exec,Mistral-7B-Instruct-v0.3-4bit,188,24.52403073330412,0.2125546669999494,,,
vm,Mistral-7B-Instruct-v0.3-4bit,188,23.394081232054607,0.2598141250000481,,,
exec,Mistral-7B-Instruct-v0.3-4bit,189,24.52905168863165,0.21254279200002202,,,
vm,Mistral-7B-Instruct-v0.3-4bit,189,23.273851029466563,0.2587284580004052,,,
exec,Mistral-7B-Instruct-v0.3-4bit,190,24.530167441100872,0.2125020839998797,,,
vm,Mistral-7B-Instruct-v0.3-4bit,190,23.26168907258774,0.25648966699918674,,,
exec,Mistral-7B-Instruct-v0.3-4bit,191,24.49650931641411,0.21241237499998533,,,
vm,Mistral-7B-Instruct-v0.3-4bit,191,23.29946764812061,0.2581282499995723,,,
exec,Mistral-7B-Instruct-v0.3-4bit,192,24.528696311049814,0.21250512500000696,,,
vm,Mistral-7B-Instruct-v0.3-4bit,192,23.227267637342887,0.25612070900024264,,,
exec,Mistral-7B-Instruct-v0.3-4bit,193,24.525840047031334,0.21250379199955205,,,
vm,Mistral-7B-Instruct-v0.3-4bit,193,23.361958717927372,0.2597689160002119,,,
exec,Mistral-7B-Instruct-v0.3-4bit,194,24.525579137181893,0.21262583399993673,,,
vm,Mistral-7B-Instruct-v0.3-4bit,194,23.348147626598365,0.2536577499995474,,,
exec,Mistral-7B-Instruct-v0.3-4bit,195,24.522512181490725,0.21267654199982644,,,
vm,Mistral-7B-Instruct-v0.3-4bit,195,23.273230203000434,0.2572179999997388,,,
exec,Mistral-7B-Instruct-v0.3-4bit,196,24.52766617426465,0.2125547910000023,,,
vm,Mistral-7B-Instruct-v0.3-4bit,196,23.26255615992067,0.25825620900013746,,,
exec,Mistral-7B-Instruct-v0.3-4bit,197,24.500474248502822,0.21278141699986008,,,
vm,Mistral-7B-Instruct-v0.3-4bit,197,23.293942141593227,0.26081449999946926,,,
exec,Mistral-7B-Instruct-v0.3-4bit,198,24.52239757013666,0.21249454100006915,,,
vm,Mistral-7B-Instruct-v0.3-4bit,198,23.18996597347975,0.2568318339999678,,,
exec,Mistral-7B-Instruct-v0.3-4bit,199,24.522230302577803,0.2125173750000613,,,
vm,Mistral-7B-Instruct-v0.3-4bit,199,23.397002578925697,0.23617420800019318,,,
exec,Mistral-7B-Instruct-v0.3-4bit,200,24.524926741177225,0.21259874999987005,,,
vm,Mistral-7B-Instruct-v0.3-4bit,200,23.39133258227765,0.25440975000037724,,,
exec,Qwen2.5-1.5B-Instruct-4bit,1,100.77500803419954,0.07122620799998458,,,
vm,Qwen2.5-1.5B-Instruct-4bit,1,100.74314630051417,0.08324041700001317,,,
exec,Qwen2.5-1.5B-Instruct-4bit,2,99.93274869531582,0.08236149999999043,,,
vm,Qwen2.5-1.5B-Instruct-4bit,2,100.44723215891916,0.09750483300001633,,,
exec,Qwen2.5-1.5B-Instruct-4bit,3,99.9504883933217,0.08197295799999438,,,
vm,Qwen2.5-1.5B-Instruct-4bit,3,100.48603249055036,0.09167216699995606,,,
exec,Qwen2.5-1.5B-Instruct-4bit,4,99.8865741129118,0.0831190829999855,,,
